Title,URL,VisitCount,LastVisitTime
Ʌогическое сложение Ʌогическое умножение Ʌогическое отрицание - Поиск в Google,https://www.google.com/search?q=%C9%85%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5+%D1%81%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5+%C9%85%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5+%D1%83%D0%BC%D0%BD%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5+%C9%85%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5+%D0%BE%D1%82%D1%80%D0%B8%D1%86%D0%B0%D0%BD%D0%B8%D0%B5&oq=%C9%85%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5+%D1%81%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5+%C9%85%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5+%D1%83%D0%BC%D0%BD%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5+%C9%85%D0%BE%D0%B3%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5+%D0%BE%D1%82%D1%80%D0%B8%D1%86%D0%B0%D0%BD%D0%B8%D0%B5&gs_lcrp=EgZjaHJvbWUyBggAEEUYOdIBCDE3ODFqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,2024-10-22T09:05:56.19375+05:00
PdXCSQji5yuYrVXhTgpcQlwvdF0IpEapqCWx15imc23wls3hUg10j_WqrweyDaZye0Py6ITQIczMU7n2aojBsRNy9byprOg0kSc5VXTvIgpFhnviPV-pb9USi4rI_FvZwA=w267 (267×219),https://lh4.googleusercontent.com/PdXCSQji5yuYrVXhTgpcQlwvdF0IpEapqCWx15imc23wls3hUg10j_WqrweyDaZye0Py6ITQIczMU7n2aojBsRNy9byprOg0kSc5VXTvIgpFhnviPV-pb9USi4rI_FvZwA=w267,2,2024-10-22T09:04:07.3754+05:00
? - Поиск в Google,https://www.google.com/search?q=%3F&sca_esv=e55772a648afc7ac&udm=2&biw=1304&bih=629&ei=CWUGZ82yL-erwPAP6buE6Q0&ved=0ahUKEwiN2-GZlYGJAxXnFRAIHekdId0Q4dUDCBA&uact=5&oq=%3F&gs_lp=Egxnd3Mtd2l6LXNlcnAiAT9IoyRQxgVYlB9wAngAkAEDmAF6oAG0D6oBBDMuMTa4AQPIAQD4AQGYAgKgAnmoAgDCAgUQABiABJgDAogGAZIHAzEuMaAHs7YB&sclient=gws-wiz-serp,2,2024-10-09T11:13:02.623625+05:00
акие протоколы нужны для передачи и получения сообщения * - Поиск в Google,https://www.google.com/search?q=%D0%B0%D0%BA%D0%B8%D0%B5+%D0%BF%D1%80%D0%BE%D1%82%D0%BE%D0%BA%D0%BE%D0%BB%D1%8B+%D0%BD%D1%83%D0%B6%D0%BD%D1%8B+%D0%B4%D0%BB%D1%8F+%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%B0%D1%87%D0%B8+%D0%B8+%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D1%8F+%D1%81%D0%BE%D0%BE%D0%B1%D1%89%D0%B5%D0%BD%D0%B8%D1%8F+*&oq=%D0%B0%D0%BA%D0%B8%D0%B5+%D0%BF%D1%80%D0%BE%D1%82%D0%BE%D0%BA%D0%BE%D0%BB%D1%8B+%D0%BD%D1%83%D0%B6%D0%BD%D1%8B+%D0%B4%D0%BB%D1%8F+%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%B0%D1%87%D0%B8+%D0%B8+%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D1%8F+%D1%81%D0%BE%D0%BE%D0%B1%D1%89%D0%B5%D0%BD%D0%B8%D1%8F+*&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCggCEAAYgAQYogQyCggDEAAYgAQYogTSAQkxNDM1ajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,2,2024-10-22T08:24:42.504642+05:00
джокер мем - Поиск в Google,https://www.google.com/search?q=%D0%B4%D0%B6%D0%BE%D0%BA%D0%B5%D1%80+%D0%BC%D0%B5%D0%BC&sca_esv=e55772a648afc7ac&udm=2&biw=1304&bih=629&ei=PmUGZ4H5MIOGwPAPrK6HkAQ&ved=0ahUKEwiBkIazlYGJAxUDAxAIHSzXAUIQ4dUDCBA&uact=5&oq=%D0%B4%D0%B6%D0%BE%D0%BA%D0%B5%D1%80+%D0%BC%D0%B5%D0%BC&gs_lp=Egxnd3Mtd2l6LXNlcnAiE9C00LbQvtC60LXRgCDQvNC10LwyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABDIGEAAYBRgeMgYQABgFGB4yBhAAGAUYHjIGEAAYBRgeMgYQABgFGB5IhJIEUM4HWLWQBHAKeACQAQCYAboBoAHoDKoBBDEyLjS4AQPIAQD4AQGYAhOgAoUNqAIAwgIIEAAYgAQYsQPCAg4QABiABBixAxiDARiKBcICBBAAGAPCAgsQABiABBixAxiDAcICBxAAGIAEGAHCAgkQABiABBgBGAqYAwGIBgGSBwQ2LjEzoAflUQ&sclient=gws-wiz-serp,2,2024-10-09T11:15:04.086339+05:00
Как называется минимальная единица измерения информации? - Поиск в Google,https://www.google.com/search?q=%D0%9A%D0%B0%D0%BA+%D0%BD%D0%B0%D0%B7%D1%8B%D0%B2%D0%B0%D0%B5%D1%82%D1%81%D1%8F+%D0%BC%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B5%D0%B4%D0%B8%D0%BD%D0%B8%D1%86%D0%B0+%D0%B8%D0%B7%D0%BC%D0%B5%D1%80%D0%B5%D0%BD%D0%B8%D1%8F+%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%B8%3F&oq=%D0%9A%D0%B0%D0%BA+%D0%BD%D0%B0%D0%B7%D1%8B%D0%B2%D0%B0%D0%B5%D1%82%D1%81%D1%8F+%D0%BC%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F+%D0%B5%D0%B4%D0%B8%D0%BD%D0%B8%D1%86%D0%B0+%D0%B8%D0%B7%D0%BC%D0%B5%D1%80%D0%B5%D0%BD%D0%B8%D1%8F+%D0%B8%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%B8%3F&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIICAEQABgWGB4yCAgCEAAYFhgeMgoIAxAAGIAEGKIEMgoIBBAAGIAEGKIEMgoIBRAAGIAEGKIEMgoIBhAAGIAEGKIEMgoIBxAAGIAEGKIE0gEJMTEyOWowajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,2,2024-10-22T06:56:29.383271+05:00
пожиратели мозга мультфильм - Поиск в Google,https://www.google.com/search?q=%D0%BF%D0%BE%D0%B6%D0%B8%D1%80%D0%B0%D1%82%D0%B5%D0%BB%D0%B8+%D0%BC%D0%BE%D0%B7%D0%B3%D0%B0+%D0%BC%D1%83%D0%BB%D1%8C%D1%82%D1%84%D0%B8%D0%BB%D1%8C%D0%BC&sca_esv=449428b1edf18ef7&ei=35PeZsi_FfzDwPAPs7SNsAE&oq=%D0%BF%D0%BE%D0%B6%D0%B8&gs_lp=Egxnd3Mtd2l6LXNlcnAiCNC_0L7QttC4KgIIBTIKEAAYgAQYQxiKBTIKEAAYgAQYQxiKBTILEC4YgAQYsQMYgwEyChAAGIAEGEMYigUyChAuGIAEGEMYigUyBRAAGIAEMgsQLhiABBixAxiDATIFEC4YgAQyBRAAGIAEMgUQABiABEiC6ARQkiZYgKkEcAN4AJABA5gB8QGgAfIdqgEHMTMuMjEuMbgBAcgBAPgBAZgCC6AC6AeoAgrCAggQABiABBiwA8ICCxAAGLADGKIEGIkFwgILEAAYgAQYsAMYogTCAggQABiABBiiBMICCBAAGKIEGIkFwgIGEAAYFhgewgIdEAAYgAQYtAIY1AMY5QIYtwMYigUY6gIYigPYAQHCAhYQABgDGLQCGOUCGOoCGIwDGI8B2AECwgIWEC4YAxi0AhjlAhjqAhiMAxiPAdgBAsICCxAAGIAEGLEDGIMBwgIQEAAYgAQYsQMYQxiDARiKBcICDRAAGIAEGLEDGEMYigXCAggQABiABBixA8ICDhAAGIAEGLEDGIMBGIoFwgITEAAYgAQYsQMYQxiDARjJAxiKBcICDRAuGIAEGLEDGEMYigXCAgsQABiABBixAxiSA8ICCxAAGIAEGJIDGIoFmAMEiAYBkAYFugYECAEYB7oGBAgCGAqSBwMzLjigB46VAg&sclient=gws-wiz-serp,2,2024-09-09T06:23:57.653801+05:00
тestter.kz - Поиск в Google,https://www.google.com/search?q=%D1%82estter.kz&oq=trestter&gs_lcrp=EgZjaHJvbWUqCggCEAAYogQYiQUyBggAEEUYOTIICAEQABgKGB4yCggCEAAYogQYiQUyCggDEAAYgAQYogQyCggEEAAYogQYiQUyCggFEAAYgAQYogQyCggGEAAYogQYiQXSAQoxNDEzM2owajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,2,2024-10-11T03:14:46.83954+05:00
7 класс СОР-1,https://docs.google.com/forms/d/e/1FAIpQLScCKFXQRthUizvfaifx7Y0mIl8QdYPpfZoJJtc0tp2hEPalVg/viewform?usp=sf_link,2,2024-10-22T06:43:29.357163+05:00
Авторизоваться,https://testter.kz/user/login,2,2024-10-11T06:13:39.500508+05:00
"Направляет данные только по одному каналу, определяя маршрут, по которому нужно переслать данные - Поиск в Google",https://www.google.com/search?q=%D0%9D%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D1%8F%D0%B5%D1%82+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5+%D1%82%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE+%D0%BF%D0%BE+%D0%BE%D0%B4%D0%BD%D0%BE%D0%BC%D1%83+%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB%D1%83%2C+%D0%BE%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D1%8F%D1%8F+%D0%BC%D0%B0%D1%80%D1%88%D1%80%D1%83%D1%82%2C+%D0%BF%D0%BE+%D0%BA%D0%BE%D1%82%D0%BE%D1%80%D0%BE%D0%BC%D1%83+%D0%BD%D1%83%D0%B6%D0%BD%D0%BE+%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D1%82%D1%8C+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5&oq=%D0%9D%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D1%8F%D0%B5%D1%82+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5+%D1%82%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE+%D0%BF%D0%BE+%D0%BE%D0%B4%D0%BD%D0%BE%D0%BC%D1%83+%D0%BA%D0%B0%D0%BD%D0%B0%D0%BB%D1%83%2C+%D0%BE%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D1%8F%D1%8F+%D0%BC%D0%B0%D1%80%D1%88%D1%80%D1%83%D1%82%2C+%D0%BF%D0%BE+%D0%BA%D0%BE%D1%82%D0%BE%D1%80%D0%BE%D0%BC%D1%83+%D0%BD%D1%83%D0%B6%D0%BD%D0%BE+%D0%BF%D0%B5%D1%80%D0%B5%D1%81%D0%BB%D0%B0%D1%82%D1%8C+%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%B5&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABNIBCDE4MjNqMGo3qAIAsAIA&sourceid=chrome&ie=UTF-8,2,2024-10-22T05:54:24.366763+05:00
какая самая первая сказка в мире - Поиск в Google,https://www.google.com/search?q=%D0%BA%D0%B0%D0%BA%D0%B0%D1%8F+%D1%81%D0%B0%D0%BC%D0%B0%D1%8F+%D0%BF%D0%B5%D1%80%D0%B2%D0%B0%D1%8F+%D1%81%D0%BA%D0%B0%D0%B7%D0%BA%D0%B0+%D0%B2+%D0%BC%D0%B8%D1%80%D0%B5&oq=&gs_lcrp=EgZjaHJvbWUqCQgBEEUYOxjCAzIJCAAQRRg7GMIDMgkIARBFGDsYwgMyCQgCEEUYOxjCAzIJCAMQRRg7GMIDMgkIBBBFGDsYwgMyCQgFEEUYOxjCAzIJCAYQRRg7GMIDMgkIBxBFGDsYwgPSAQo3MzkzMGowajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,2,2024-09-09T11:12:41.670885+05:00
10 класс СОЧ-1 вар 2,https://docs.google.com/forms/d/e/1FAIpQLSeEoyuzISc2Pv3tFKcUgIVtbY0wHQ2CZ8B7k0KJlvKRrsLPbg/viewform,2,2024-10-22T07:34:18.693201+05:00
алматы - Поиск в Google,https://www.google.com/search?sca_esv=69fb379725caa853&sca_upv=1&q=%D0%B0%D0%BB%D0%BC%D0%B0%D1%82%D1%8B&udm=2&fbs=AEQNm0Ccd8v_pAFtqbsXqQhTSUJjLECeyGbVdpKEfosLXaDZkCe2nQWgj_LOC_lMua_wUo53HmC79o_MNsf9vY-71AWm3JIhE5JZQhdGV3x7hmBx_6ysSCz1tBZGg7mYlMSiVF3YmArbdjY3J3b_4J5h9lsCme-CNPZHuiv-h8duS82MNiNxBBadxvJVpoCP5W4tnOr7nikQMCPR4YoJ-UZ7b8ehgFmq8CTzQUIa7togqb0weqygSV8&sa=X&ved=2ahUKEwiQ88SG9smIAxXbHRAIHXuEFUQQtKgLegQIERAB&biw=1366&bih=641&dpr=1,2,2024-09-17T11:56:34.899011+05:00
moon - Поиск в Google,https://www.google.com/search?q=moon&oq=%D1%8C%D1%89&gs_lcrp=EgZjaHJvbWUqCwgEEAAYARgKGIAEMgYIABBFGDkyCwgBEAAYARgKGIAEMgsIAhAAGAEYChiABDILCAMQABgBGAoYgAQyCwgEEAAYARgKGIAEMgsIBRAAGAEYChiABDIRCAYQLhgBGAoYrwEYxwEYgAQyCwgHEAAYARgKGIAEMgsICBAAGAEYChiABDILCAkQABgBGAoYgATSAQsxMzY3NjRqMGoxNagCCLACAQ&sourceid=chrome&ie=UTF-8,2,2024-09-09T11:15:49.923372+05:00
moon - Поиск в Google,https://www.google.com/search?sca_esv=cca1506e5bb311d6&q=moon&udm=2&fbs=AEQNm0Cjmfui-wh8X_MyYW04R9TpthLZPwZY3BCgKqGNt7O1k0a8-1oZghV4da9WJp1zXuSS0DHG4d3VuU5GMqaZIdghghFlRSlMuFDBMDAGNl2TigFft3_zG1wzUGcu2qOZmJR_R-euBkmkRVhQ8rOpD_Zo3tKRm6R1OeD__5dUL0cSb4lCeBk0aFRr3NJeqkXEutrWHOJgTeUuKqyE17SN6BJ1583pMqlqXMsaOJstOq0eTRvV8Qg&sa=X&ved=2ahUKEwiN49CI3rWIAxUcPxAIHUTpCCwQtKgLegQIFRAB&biw=1366&bih=649&dpr=1,2,2024-09-09T11:16:05.619755+05:00
10 класс СОЧ-1 вар 3,https://docs.google.com/forms/d/e/1FAIpQLScvsiUvK9yHAhE8-c-84XZX5uSflNh2KPQn1iW2wYnTHuvlzA/viewform?usp=sf_link,2,2024-10-22T03:07:39.553272+05:00
динамический рабочий стол для школы - Поиск в Google,https://www.google.com/search?q=%D0%B4%D0%B8%D0%BD%D0%B0%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B9+%D1%80%D0%B0%D0%BE%D1%87%D0%B8%D0%B9+%D1%81%D1%82%D0%BE%D0%BB+%D0%B4%D0%BB%D1%8F+%D1%88%D0%BA%D0%BE%D0%BB%D1%8B&oq=%D0%B4%D0%B8%D0%BD%D0%B0%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B9+%D1%80%D0%B0%D0%BE%D1%87%D0%B8%D0%B9+%D1%81%D1%82%D0%BE%D0%BB+%D0%B4%D0%BB%D1%8F+%D1%88%D0%BA%D0%BE%D0%BB%D1%8B+&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIJCAEQIRgKGKABMgkIAhAhGAoYoAHSAQg4MTEwajBqN6gCCLACAQ&sourceid=chrome&ie=UTF-8,2,2024-10-17T07:12:55.793295+05:00
деление без остатка эксель - Поиск в Google,https://www.google.com/search?q=%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B1%D0%B5%D0%B7+%D0%BE%D1%81%D1%82%D0%B0%D1%82%D0%BA%D0%B0+%D1%8D%D0%BA%D1%81%D0%B5%D0%BB%D1%8C&sca_esv=b10113c690fbab05&ei=r58QZ8HvNp_UwPAPpNHf0AQ&oq=%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B1%D0%B5%D0%B7+%D0%BE%D1%81%D1%82%D0%B0%D1%82%D0%BA%D0%B0+%D0%B5&gs_lp=Egxnd3Mtd2l6LXNlcnAiJ9C00LXQu9C10L3QuNC1INCx0LXQtyDQvtGB0YLQsNGC0LrQsCDQtSoCCAAyBxAAGIAEGAoyCBAAGBYYHhgPMggQABiABBiiBEjUIlBnWOoScAF4AZABAJgBdqAB5gGqAQMwLjK4AQHIAQD4AQGYAgOgAoQCwgIKEAAYsAMY1gQYR8ICDRAAGIAEGLADGEMYigXCAgoQABiABBhDGIoFmAMAiAYBkAYKkgcDMS4yoAfRCw&sclient=gws-wiz-serp,2,2024-10-17T05:25:09.114517+05:00
деление без остатка - Поиск в Google,https://www.google.com/search?q=%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B1%D0%B5%D0%B7+%D0%BE%D1%81%D1%82%D0%B0%D1%82%D0%BA%D0%B0&oq=%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B1%D0%B5&gs_lcrp=EgZjaHJvbWUqBwgAEAAYgAQyBwgAEAAYgAQyBwgBEAAYgAQyBwgCEAAYgAQyBggDEEUYOTIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDM5OTdqMGo3qAIIsAIB&sourceid=chrome&ie=UTF-8,2,2024-10-17T05:25:03.133475+05:00
puck - Поиск в Google,https://www.google.com/search?sca_esv=98d43e591c93d847&sca_upv=1&q=puck&udm=2&fbs=AEQNm0Cjmfui-wh8X_MyYW04R9Tp7Cq5uQ_U3Gm1-i8DUgsYI0JaDihm5B8ta61olopFLrSGtRiwhvjd5ESaWm9zMOSh64y-UTLuWvrFk1Pexbj05YFxf58qQDfkMVOjFY14TtSDq97TJRhv7QMVU9ni40aegeU5dkIEYYdGAE8c74T0Rsbzvw-3ivT9BsjowAwa2W6yLijdoqzf6vYwqfHnklJ_7tpgEfHqy0F3KQk9z7_XTfw76t4&sa=X&ved=2ahUKEwiSpZfJkMmIAxXWGxAIHVpUFSwQtKgLegQIFRAB&biw=1366&bih=641&dpr=1,2,2024-09-17T04:22:22.283335+05:00
puck - Поиск в Google,https://www.google.com/search?q=puck&sca_esv=98d43e591c93d847&sca_upv=1&ei=ngPpZoy9F5SyqwGwhJrBBw&ved=0ahUKEwiMhN6bkMmIAxUU2SoKHTCCJngQ4dUDCA8&uact=5&oq=puck&gs_lp=Egxnd3Mtd2l6LXNlcnAiBHB1Y2syChAAGIAEGEYY_wEyBRAuGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyBRAAGIAEMgUQABiABDIFEAAYgAQyFhAAGIAEGEYY_wEYlwUYjAUY3QTYAQJI2hZQhAdYqxRwAngBkAEAmAGDAaABzASqAQMwLjW4AQPIAQD4AQGYAgegApIFqAIKwgIdEAAYgAQYtAIY1AMY5QIYtwMYigUY6gIYigPYAQHCAhAQABgDGLQCGOoCGI8B2AEBwgILEAAYgAQYsQMYgwHCAggQABiABBixA8ICCxAuGIAEGLEDGIMBwgIEEAAYA8ICERAuGIAEGLEDGNEDGIMBGMcBwgIQEAAYgAQYsQMYQxiDARiKBcICDhAuGIAEGLEDGIMBGNQCwgIOEC4YgAQYsQMYgwEYigXCAgsQLhiABBjRAxjHAZgDC7oGBAgBGAe6BgYIAhABGBOSBwMyLjWgB8Yz&sclient=gws-wiz-serp,2,2024-09-17T04:22:20.096053+05:00
минусы асимметричного метода шифрования - Поиск в Google,https://www.google.com/search?q=%D0%BC%D0%B8%D0%BD%D1%83%D1%81%D1%8B+%D0%B0%D1%81%D0%B8%D0%BC%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D1%87%D0%BD%D0%BE%D0%B3%D0%BE+%D0%BC%D0%B5%D1%82%D0%BE%D0%B4%D0%B0+%D1%88%D0%B8%D1%84%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F&sca_esv=98d43e591c93d847&sca_upv=1&ei=iQPpZq32MNqpwPAPkqCE6QQ&ved=0ahUKEwjt3vWRkMmIAxXaFBAIHRIQIU0Q4dUDCA8&uact=5&oq=%D0%BC%D0%B8%D0%BD%D1%83%D1%81%D1%8B+%D0%B0%D1%81%D0%B8%D0%BC%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D1%87%D0%BD%D0%BE%D0%B3%D0%BE+%D0%BC%D0%B5%D1%82%D0%BE%D0%B4%D0%B0+%D1%88%D0%B8%D1%84%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F&gs_lp=Egxnd3Mtd2l6LXNlcnAiS9C80LjQvdGD0YHRiyDQsNGB0LjQvNC80LXRgtGA0LjRh9C90L7Qs9C-INC80LXRgtC-0LTQsCDRiNC40YTRgNC-0LLQsNC90LjRjzIIEAAYgAQYogQyCBAAGKIEGIkFMggQABiiBBiJBTIIEAAYogQYiQUyCBAAGIAEGKIESMUnUP8EWLQgcAJ4AZABAJgBe6AB4AqqAQQwLjEyuAEDyAEA-AEBmAINoAKlCsICChAAGLADGNYEGEeYAwCIBgGQBgiSBwQyLjExoAeMUg&sclient=gws-wiz-serp,2,2024-09-17T04:20:44.718367+05:00
плюсы асимметричного метода шифрования - Поиск в Google,https://www.google.com/search?q=%D0%BF%D0%BB%D1%8E%D1%81%D1%8B+%D0%B0%D1%81%D0%B8%D0%BC%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D1%87%D0%BD%D0%BE%D0%B3%D0%BE+%D0%BC%D0%B5%D1%82%D0%BE%D0%B4%D0%B0+%D1%88%D0%B8%D1%84%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F&sca_esv=98d43e591c93d847&sca_upv=1&ei=NQPpZq7aLb69wPAP_K24wQw&ved=0ahUKEwjuyOvpj8mIAxW-HhAIHfwWLsgQ4dUDCA8&uact=5&oq=%D0%BF%D0%BB%D1%8E%D1%81%D1%8B+%D0%B0%D1%81%D0%B8%D0%BC%D0%BC%D0%B5%D1%82%D1%80%D0%B8%D1%87%D0%BD%D0%BE%D0%B3%D0%BE+%D0%BC%D0%B5%D1%82%D0%BE%D0%B4%D0%B0+%D1%88%D0%B8%D1%84%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F&gs_lp=Egxnd3Mtd2l6LXNlcnAiSdC_0LvRjtGB0Ysg0LDRgdC40LzQvNC10YLRgNC40YfQvdC-0LPQviDQvNC10YLQvtC00LAg0YjQuNGE0YDQvtCy0LDQvdC40Y8yCBAAGIAEGKIEMggQABiiBBiJBTIIEAAYgAQYogQyCBAAGKIEGIkFMggQABiiBBiJBUjsEVCfD1ifD3AAeAKQAQCYAXqgAXqqAQMwLjG4AQPIAQD4AQGYAgKgAosBwgIEEAAYR5gDAOIDBRIBMSBAiAYBkAYIkgcDMS4xoAfvBw&sclient=gws-wiz-serp,2,2024-09-17T04:20:24.230065+05:00
плюсы симметричного метода шифрования - Поиск в Google,https://www.google.com/search?q=gk.cs+cvbvvtnhbxyjuj+vtnjalf+ibahjdfybz&oq=gk.cs+cvbvvtnhbxyjuj+vtnjalf+ibahjdfybz&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIJCAEQIRgKGKABMgkIAhAhGAoYoAEyCQgDECEYChigAdIBCjEwMDU4ajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,2,2024-09-17T04:19:00.730999+05:00
сколько байт в килобайте - Поиск в Google,https://www.google.com/search?q=%D1%81%D0%BA%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE+%D0%B1%D0%B0%D0%B9%D1%82+%D0%B2+%D0%BA%D0%B8%D0%BB%D0%BE%D0%B1%D0%B0%D0%B9%D1%82%D0%B5&oq=%D1%81%D0%BA%D0%BE%D0%BB%D1%8C%D0%BA%D0%BE+%D0%B1%D0%B0%D0%B9%D1%82+%D0%B2&gs_lcrp=EgZjaHJvbWUqBwgBEAAYgAQyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDg2MzBqMGo3qAIIsAIB&sourceid=chrome&ie=UTF-8,2,2024-10-17T05:24:01.537174+05:00
VK: Урок Цифры,https://messenger.datalesson.ru/junior/index.html?session_id=dc9093c0-9faa-4d9f-8adf-a371dc96836bf4,2,2024-10-15T10:09:01.53048+05:00
ЕНТ,https://testter.kz/ent/test?id=24917330,2,2024-10-11T04:18:31.25313+05:00
"Scratch - Imagine, Program, Share",https://scratch.mit.edu/,2,2024-09-12T12:56:59.865574+05:00
Урок Цифры — всероссийский образовательный проект в сфере цифровой экономики,https://xn--h1adlhdnlo2c.xn--p1ai/,2,2024-10-15T10:06:55.329022+05:00
урок цифры - Поиск в Google,https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zM42LUuzLMgxYPQSvth8seHCvgu7FC62XdhxseViw8VuAAmTEYc&q=%D1%83%D1%80%D0%BE%D0%BA+%D1%86%D0%B8%D1%84%D1%80%D1%8B&oq=%D1%83%D1%80%D0%BE%D0%BA++%D1%86&gs_lcrp=EgZjaHJvbWUqBwgBEC4YgAQyBggAEEUYOTIHCAEQLhiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABNIBCjc1MTk3ajBqMTWoAgiwAgE&sourceid=chrome&ie=UTF-8,2,2024-10-15T10:06:18.926372+05:00
динозавр игра - Поиск в Google,https://www.google.com/search?gs_ssp=eJzj4tVP1zc0zDKptEhLzk4xYPSSvLDlwo4Ley_su7D9woYLmy42KAC5my82XNgAAJN-Frc&q=%D0%B4%D0%B8%D0%BD%D0%BE%D0%B7%D0%B0%D0%B2%D1%80+%D0%B8%D0%B3%D1%80%D0%B0&oq=%D0%B4%D0%B8%D0%BD&gs_lcrp=EgZjaHJvbWUqDQgDEC4YgwEYsQMYgAQyBggAEEUYOTIPCAEQLhhDGLEDGIAEGIoFMgYIAhBFGDsyDQgDEC4YgwEYsQMYgAQyDQgEEC4Y1AIYsQMYgAQyEggFEAAYQxiDARixAxiABBiKBTIGCAYQRRhAMg0IBxAuGK8BGMcBGIAE0gEJOTI1MWowajE1qAIIsAIB&sourceid=chrome&ie=UTF-8,2,2024-09-12T09:39:17.845722+05:00
"Конвертировать из Гигабайт в Мегабайт, Килобайт, Байт, Бит",https://pr-cy.ru/convert/megabytes/,2,2024-10-15T06:46:10.978698+05:00
